140,55,84,91,91,143,143,84,91,91,143,143,84,91,137,91,131,131;3
81,100,88,68,137,131;1
139,140;2
58,68,88,57,88,68,54,54,139,100,88,68,139,62;7
57,100,98;1
140,101,68;1
101,100,67,58;1
84,100,68,84;1
88,68,80,91;1
54,54,100,68;1
57,100,88,68,75,86,75,92,101,139,140;6
101,67,130,139;1
141,142,68,88;1
139,140;2
58,57,68;1
130,67,100,88,68,57,67,82,130;1
82,130,82;6
90,141,142,142;11
120,55,61,94,73,84,100,68;1
58,68,67,68,120,120;7
140,57,58;7
101,57,58,68,139,75,75;6
101,93,100,67,79,93,93,130,67,57;0
101,88,68,140;1
140,104,95,53,84,53,91,80,61,91,107,92;9
66,70,91,90,141,142,72,95,70,143,70,54;12
130,96,100,68;1
120,84,72;8
73,140,140;2
93,57,58,68,88,88,68,71;7
62,75,81,131;6
58,68,88,67;7
141,142,90,141,90,141,90,142,141,142,68,88;11
91,140;2
73,72,58,68,88,57,101,88,68,139;7
58,67,82,57,58,137,129;6
58,57,73,72,84;8
88,68,58,68,88,57,68,58,67,88,139,130,81,68,101,140,140,140;7
130,100,88,68,81;1
67,82,75,75;6
73,72,91,53,91,137,53,129,91,129,80,91,137,53,55,84,91;4
53,80,75,141,90,141,90;11
58,67,58,68,67,107,71,64;7
75,62,82,71,66,63;6
101,58,68,57,67;7
100,106,106,106,96,141,142,106,106,142,142,142,118,142,142,142,142,142,142,142,118,142,118,142,142,142,142,118,118,90,118,118,118,118,118,118,118,118,118,118,118,118,90,118,118,90,118,118,118,99,99,99,90,99,99,90,99,94,94,94,94,94,141;11
54,93,72,67;0
82,57,58,67,68,57,58,68,68,146,139;7
93,100,68,67,93,101,58,88,68;0
140;2
139,140,130,58,57,54;1
58,68,88,57;1
81,79,79,139,70,57,58,59,66,57,96,58,57,104,82,82,62,57,70,137;0
68,67,88,58,57;1
130,101,57,58,68,139,75;7
57,70,141,142,95,54,54,93,93,79,93,66,59,66,141,142,54,54,54,54,54,54,54,54,54,54,141,142,54,54,54,54,66,70;11
120,131,100,88;8
130,88,68,140;1
58,57,67,81,68,88,130,88,68;7
140;2
58,57,101,101;7
75,75,75,68,75;6
53,80,91,91,137,91,137,58,57,100,140;1
92,82,131,137,55,75,75,131,62;5
67,57,96,92,82,75;6
84,135,81,53,84,80,70,73,95,59,66,66,66,66,76,91,126,137,53,91,143,143,80,91,137,91,140,140,59,70,90,141;12
58,57,57,68,72,73,51;1
141,90,142,91,137,137;11
101,68;1
140,92,57,137,53,55,143,137,143,84,120,72,73,137,91,80,91,76;4
100,139,101,58,68,67,88,68,88;7
55,84,131,131,72,107,73,72,58,68,88;5
101,79,139,100,67;1
57,137;1
141,90,142,90,141,142;11
120,66,141,142,90,100,67;11
67,100,68,58,57,73,72,139;7
71,100,88,68,130,80;1
81,73,72,137,91,137;8
70,66,88,68,57;7
75,53,55,84,73,145,60,60,137,91;5
72,84;8
72,73,72,105,83,93,120,80,81,91,137,84,91,101,93;4
56;17
80,51,91,137,91,84;9
140,137,91,137,84,143,143,91,59;3
59,70,70,141,90,142,66,70,141,142,59,59;11
140;2
58,57,88,58,62,68,75,96,88,101,88,57,139;0
75,57,96,55,84,73,145,60,60,60,137,91;5
100,88,68,91,63,80;1
143,84,143,143,143,59,66,143,140,84,55,80,84,137,92,82,82;3
98,55,91,137,84,53,84,129;8
67,100,68,57;1
