58,57,80,59,66,95,63,106,94,53,84,52,55,80,70,90,141,91,137,91,91,126,91,137,91,143,90,142,143,142,70;3
130,67;1
120,55,61,94,73,84,100,68;1
82,130,82;6
130,88,68,79,88,68,88,68,58,57,79,79,79,53,55,84,91,91,143;12
67,82,62,81,100,93,67,57,140,93;0
54,54,54,137,129,55,53,55,84,53,55,84,53,91,91,137,129,72,137,56,54,54,54,54,137,53,70,54,54,54,54,54,129;17
96,120,53,80,63;9
137,53,143,140,140,143,84,143,91,80,63,84;3
62,67,93,67,57,100,93;0
100,88,68,91,63,80,91,72,73,55,84,72,84;12
58,68,67,68,120,120;7
93,93,67,57;0
120,66,141,142,90,100,67;11
100,88,68,91,63,80;1
120,101,58,130,68,88,130,130,67,130,130,57,79;7
130,71,100,88,68,139,100,88,68,88,130;1
129,80,137,137,91,84;9
141,142,90,141,90,141,90,142,141,142,68,88;11
131,119,140,140,91,140,140,140,119,73,97,80,91,55,84,131,59,91,137;5
120,66,141,142,90,67,81;11
57,139,54,54,57,55,53,126,91,143,143;4
143,84,143,143,143,59,66,143,140,84,55,80,84,137,92,82,82;3
140;2
93,93,93,93,55,80,91,137,96,84,91,141;4
140;2
132,135,91,66,81,70,81;10
84,135,81,53,84,80,70,73,95,59,66,66,66,66,76,91,126,137,53,91,143,143,80,91,137,91,140,140,59,70,90,141;12
131,84,72,131,72,80;8
130,57,101,139,140;1
140,57,58;7
101,100,88,68,96;1
67,100,68,58,57,73,72,139;7
84,141,90;11
139,81,101,88,68,57,58,81,88,68,88,68,67,88,68,57,71;7
140,55,84,91,91,143,143,84,91,91,143,143,84,91,137,91,131,131;3
130,67,100,88,68,57,67,82,130;1
73,72,84;8
91,140;2
82,88,100,90,141;11
140,75,131,75,131,140;8
73,61,73,141,90,139,79,80,91,137,84;9
58,57,57,68,72,73,51;1
129,129,129,129,129,106,140,140,62,75,84,55,59,98,72,84,129,132,138,137,132,137,132,137,135,135,137,135,98,98,70,70,98,94,70,129,129,84,129,53,84;3
67,93,88,68,88,68,88,68,137,88,68;12
139,130,101,67,67,58,68,88,100,88,68,139;7
140;2
81,73,72,137,91,137;8
58,57,101,101;7
101,88,68,140;1
88,68,84,72;1
58,57,73,72,84;8
140;2
130,88,68,88,100,130,130,130,101,92,93,58,96,67,82;0
75,139,58,57;7
137,91,91,137,91,137,143,143,131,91,137,131,84,131,55,84,131,91,91,137,73,131,131,80,91;4
100,88;1
130,88,68,92,94;1
68,67,88,58,57;1
58,68,88,68,57,58,57,88,68;7
84,55,80,63,53,70,70,141,90,142,140;12
91,88,68;1
131,137,130,55,131,137,55,84,137;3
130,100,68,58,57,130;1
139,140;2
57,137;1
80,91,139;9
141,90,84;11
67,57,96,92,82,75;6
82,67,57,67,80;9
57,100,88,68,75,86,75,92,101,139,140;6
71,66,63,57;10
143,68;1
54,54,100,68;1
88,68,58,57,73,72,84;1
101,57,58,68,139,75,75;6
58,68,88,96,67,58,71;7
140,90,141,142;11
55,84,131,131,72,107,73,72,58,68,88;5
88,68,84,72;8
130,88,68,140;1
84,100,68,92,62,58,67,67,68,57,86,75,135,91;6
96,68,58,100;1
67,81,100,88,68,58,57,67;1
140,104,120,137,130,55,91,137,52,100,88,130,137,84,137,137;4
93,100,68,67,93,101,58,88,68;0
120,92,75,130,88,68,101,130,140;1
140,139,96,76,68,57,67,100,68,71;1
81,53,84,80,70,73,95,59,66,66,66,66,76;17
140;2
140,137,131,53,84,131;3
101,79,139,100,67;1
108,108,108,100,57,82,108,146,75,131;6
57,101,58,68,88,57,88,130,67;7
58,57,67,81,68,88,130,88,68;7
141,90,142,90,141,142;11
140,92,91,80,91;9
80,143,55,54;5
75,75,75,68,75;6
130,100,88,68,81;1
58,68,88,57,88,68,54,54,139,100,88,68,139,62;7
81,139,140;2
140,92,57,137,53,55,143,137,143,84,120,72,73,137,91,80,91,76;4
72,73,72,105,83,93,120,80,81,91,137,84,91,101,93;4
84,55,101,88,68,58,57,68,58,67,68,57,75;7
75,80,54;9
82,82,62,75,146;6
101,130,93,100,93,93;0
57,58,68,139,88,139,67,88,68,67,88,68,133,100,75;7
75,146;6
131,75,105,131,137,70,131,68,143,84,53,80,70,53,72,84,80,91,51,91,137;5
57,100,98;1
130,100,88,88,88,130,130,57;1
100,68,73,72,131,137;1
81,79,79,139,70,57,58,59,66,57,96,58,57,104,82,82,62,57,70,137;0
93,100,67;1
137,72,131,72,84,131,72;5
54,54,54,54,58,57,68,57;7
75,96,67,79,100,86,57,68,68,58,105;6
90,141,142,142;11
140,96,88,68,88,67,68,57,58,88,57,88;7
58,68,88,57;1
131,137,55,84,131,91,80,91,137,131,91,137,91,131,131;5
91,126,137,91,143,143;3
140,73,55,70,94,84,70,141,90,130,57,130,53,93,73,72,126,91,137,91,73,72,131,70,91,91,131,91;3
57,75,139;6
73,72,137;8
140,73,143,137,55,143,84,143,84,137,91,137,80,91;3
130,88,130;1
67,88,68,80;7
53,55,84,80,84,91,70,59,95,59,59,70,70,141,90;10
54,54,143,143,143,143,143,143,143,143,143,143,140,143,80,143,91,126,144,126,137,91,135,135,61,61,61,61,61,61,61,137,61,137,137,91,137,78,78,135,135,61,135,135,135,135,135,135,135,135,54,54,84,78,125,54,135,135,135,135,78,54,78,78,125,125,137,91,70,55,131,53,131,131,80,131,131,52,63,55,139,139,139,131,131,131,54,139,131,131,54,131,131,131,131,91,137,105,91,131,99,139,70,87,87,87,87,63,51,51,80,83,83,83,83,83,78,78,78,78,78,78,125,125,125,63,125,125,55,125,53,72,72,72,72,72,72,138,84,52,69,52,91,138,138,141,138,138,138,135,78,135,51,87,125,125;3
140,53,72,137,143,68;5
80,51,91,137,91,84;9
68,72,73,51;8
143,84,140,58,68,88,57,91,67;1
90,93,142,67,93,93,93,67,57,96,92;0
57,100,82,75,82,75,84;6
90,141,81,142,84,81;11
101,67,130,139;1
130,100,68;1
70,140;2
108,93,101,71,67,58,93,93,93,93;0
130,88,88,88,130;1
130,100,68,88,81,101;1
72,84;8
59,73,72,70;10
93,57,58,68,88,88,68,71;7
137,91,137,80,91,101;9
58,67,58,68,67,107,71,64;7
130,96,100,68;1
90,141,68,84,72;8
68,88,100;1
101,100,67,58;1
66,141,90,142,88,68,68;11
100,70,129,70,84,53,55,80,59,135,66,137,72,83,83,68,79,137,139,92,129,141,90,142,129,91,54,54,53,137,137,61,73,91,137,91,129,129,54,54,84,70;3
100,67;1
82,96,75,57,101,58,68,57,88;7
120,131,100,88;8
67,100,101,57,58,67,82,71;1
54,93,81,61,67,101,93,93,93,67,58,57,100,96,92,82;0
67,100,68,57;1
88,68,58,68,57,101,139;7
101,58,68,57,67;7
67,68;7
139,140;2
139,130,88,68;1
68,107;1
82,66,70,137,137,82,82,82,82,82,82,82,82,82,140;6
